label,text
"IT","Rozpoznawanie twarzy, którego nie da się oszukać zdjęciem lub maską. Niemiecka firma opracowuje nowy rodzaj czujnika typu Face ID, którego nie zwiedzie zdjęcie czy najbardziej precyzyjnie wykonana maska. Czujnik rozpozna bowiem, czy ma do czynienia z żywym człowiekiem, a dokładnie z żywą ludzką skórą. Artykuł Rozpoznawanie twarzy, którego nie da się oszukać zdjęciem lub maską pochodzi z serwisu CHIP. "
"IT","Zmarł Larry Tesler – twórca poleceń ctrl+c i ctrl-v. O śmierci programisty, któremu miliardy ludzi zawdzięczają fakt, że nie muszą żmudnie przepisywać różnych tekstów i formuł poinformowała firma Xerox. Larry Tesler miał 74 lata. Artykuł Zmarł Larry Tesler - twórca poleceń ctrl+c i ctrl-v pochodzi z serwisu CHIP. "
"IT","WordPress: luka zagraża nawet 100 tys. stron. Wtyczka ThemeGrill Demo Importer zawierała błąd umożliwiający skasowanie zawartości strony internetowej. 16 lutego wtyczka została zmodyfikowana, a jej autory proszą użytkowników o jak najszybszą jej aktualizację. Artykuł WordPress: luka zagraża nawet 100 tys. stron pochodzi z serwisu CHIP. "
"IT","Oto smartfon, którym nie zrobisz nagich selfie. Smartfon japońskiej firmy Tone został wyposażony w sztuczną inteligencję, która ma powstrzymać młodych ludzi przed pochopnym robieniem sobie i wysyłaniem rozbieranych zdjęć. Artykuł Oto smartfon, którym nie zrobisz nagich selfie pochodzi z serwisu CHIP. "
"IT","Programista – rano budzi się szczęśliwy, a zasypia ustatysfakcjonowany. Nie odczuwają stresu i nie cierpią na bezsenność, bo jako jedni z nielicznych nie muszą bać się automatyzacji. W dodatku zarabiają wystarczająco dużo, by nie martwić się o finanse, a gdy chcą zmienić pracodawcę, poszukiwanie nowego zwykle zajmuje im nie więcej niż kilka tygodni. Zgodnie z wynikami najnowszego badania, programiści należą do najszczęśliwszych pracowników w Polsce. Artykuł Programista - rano budzi się szczęśliwy, a zasypia ustatysfakcjonowany pochodzi z serwisu CHIP. "
"IT","Inteligentny kombinezon dostarcza informacji o motoryce niemowląt. Rodzice obserwujący uważnie swoje dzieci dostrzegają subtelne sygnały nieprawidłowości rozwojowych. Jednak nie zawsze są one możliwe do zauważenia w warunkach gabinetu lekarskiego. Smart kombinezon zbiera dane w domu, by przekazać informacje lekarzowi lub fizjoterapeucie. Artykuł Inteligentny kombinezon dostarcza informacji o motoryce niemowląt pochodzi z serwisu CHIP. "
"IT","Hamas podsłuchiwał izraelskich żołnierzy. Hakerzy działający na rzecz Hamasu podszywali się pod atrakcyjne kobiety w mediach społecznościowych. Profile były tak przygotowane, by wzbudzić zaufanie i skłonić do rozmów. Artykuł Hamas podsłuchiwał izraelskich żołnierzy pochodzi z serwisu CHIP. "
"IT","Blue Mockingbird atakuje korporacyjne systemy IT. Eksperci do spraw bezpieczeństwa ostrzegają. W ostatnich miesiącach bardzo dużo korporacyjnych systemów IT zostało zainfekowanych wyjątkowo złośliwym oprogramowaniem kopiącym kryptowaluty, które zostało zaprojektowane przez grupę hakerską noszącą nazwę Blue Mockingbird. "
"IT","Użytkownicy usługi pocztowej Outlook czekali długo na to rozwiązanie. Microsoft zapowiada, że już w przyszłym miesiącu, czyli w czerwcu, udostępni użytkownikom oprogramowania Outlook for Windows (chodzi o klienta) update, który da im możliwość tworzenia podpisów e-mail i zapisania ich w chmurze. "
"IT","Windows 10 IoT przejdzie gruntowną modyfikację. Korporacja zapowiada, że w najbliższych miesiącach wprowadzi do platformy Windows 10 IoT znaczące zmiany. Chodzi tu konkretnie o systemy operacyjne Windows 10 IoT Core i Windows 10 IoT Enterprise, które mają być znacznie odchudzone i oferować szereg dodatkowych opcji. "
"IT","Czy w dobie pandemii autoryzacja FaceID ma rację bytu? Znawcy problemu zastanawiają się czy nie czas na to, aby systemy potwierdzające tożsamość użytkownika po przeanalizowani rysów jego twarzy (technologia FaceID) zostały zastąpione innym mechanizmem. Chodzi oczywiście o to, że twarze trzeba obecnie zakrywać maską, co powoduje iż czynność ta nastręcza w niektórych sytuacjach sporo kłopotów. "
"IT","ZAMEL, renomowany producent z branży elektrotechnicznej, wdraża IFS Applications 10. IFS, globalny dostawca oprogramowania dla przedsiębiorstw, informuje, że firma ZAMEL, uznany na polskim rynku dostawca produktów elektrotechnicznych, wdroży system IFS Applications™ 10 w celu usprawnienia zarządzania produkcją, łańcuchem dostaw oraz sprzedażą i serwisem. Rozwiązanie wdroży firma Delegate IT, certyfikowany partner IFS. "
"IT","Facebook zapowiada rewolucję. Korporacja informuje, że opracowana przez nią strategią zakłada iż za dziesięć lat połowa jej pracowników będzie pracować nie na miejscu w biurze, ale zdalnie siedząc przed ekranem komputera w domu. Szef firmy (Mark Zuckerberg) oświadczył w tym tygodniu, że w odpowiedzi na pandemię korononawirusa opracowała ona jak to określił bardzo agresywny plan wdrażania w życie takiej strategii. "
"IT","BestInCloud 2020 ONLINE - fotogaleria. Tematem VIII konferencji Computerworld Best in Cloud była chmura jako narzędzie rozwoju biznesu i ośrodek innowacyjności. Jak chmura zmienia firmy i pozwala im efektywnie osiągać cele biznesowe? Formuła ONLINE to: 6H eksperckich wystąpień LIVE, 30-dniowy dostęp do strefy VoD, livechat z ekspertami, strefa partnerska oraz premiera raportu Best in Cloud 2020. "
"IT","Nokia – mamy najszybszą na świecie sieć 5G. Firma twierdzi, że jej bezprzewodowa sieć zbudowana w Teksasie (w Dallas) osiągnęła najwyższą na świecie prędkość 5G. Wykorzystując pasmo 800 MHz i funkcję Dual Connectivity (w skrócie EN-DC), sieć była w stanie przesyłać w szczytowym momencie dane z prędkością dochodzącą do 4,7 Gb/s. "
"IT","Donald Trump na celowniku hakerów. Hakerzy z grupy REVil twierdzą, że włamali się do systemu informatycznego obsługującego kancelarię prawną Grubman Shire Meiselas & Sacks (mającą swoją siedzibę w Nowym Jorku) i weszli w posiadanie danych mogących poważnie zaszkodzić reputacji prezydenta Donalda Trumpa. "
"IT","Czy praca zdalna przyspieszy ekspansję silnego uwierzytelnienia? Od marca 2020 buduje się zupełnie nowy krajobraz bezpieczeństwa IT w biznesie. Zmieniają się priorytety, ogromny nacisk kładziony jest na zabezpieczenie pracy zdalnej i ochronę kont pracowników wykonujących swoje obowiązki z domu. W związku z tym rok 2020 może być rokiem znacznie szybszej ekspansji silnego, dwuskładnikowego uwierzytelnienia (w skrócie 2FA) niż to pierwotnie przewidywano . Do rozmowy na temat nowego krajobrazu cyberbezpieczeństwa zaprosiliśmy przedstawicieli producenta firmy Secfense specjalizującej się w bezinwazyjnej adopcji silnego uwierzytelniania oraz partnera handlowego firmę Advatech zajmującą się dostarczaniem zaawansowanych rozwiązań chroniących infrastrukturę teleinformatyczną oraz zabezpieczającą dane klientów będące w nieustającym ruchu sieciowym i podlegające wymianie między użytkownikami, organizacjami, włączając w to miejsca składowania danych jak chmury prywatne i publiczne. "
"IT","Usługi receptą na rozwój biznesu. Jak nowe technologie i modele biznesowe wpływają na rozwój coraz ważniejszego sektora gospodarki związanego ze świadczeniem usług. "
"IT","To dzięki temu superkomputerowi chmura Azure ma pokonać konkurencję. Korporacja ujawniła w tym tygodniu podczas firmowej konferencji deweloperów Build 2020 więcej informacji dotyczących prac na superkomputerem, który jest budowany wspólnie z kalifornijską firmą OpenAI. To potężny projekt, który powstał w lipcu zeszłego roku. Korporacja z Redmond zamierza w niego zainwestować ponad 1 mld USD. "
"IT","UKE unieważnia aukcję na częstotliwości 5G. Eksperci przewidywali, że w związku z ostatnią zmianą przepisów tak to się właśnie skończy. Dzisiaj rano na witrynie Urzędu Komunikacji Elektronicznej (UKE) pojawił się lakoniczny komunikat informujący, że prezes UKE podjął decyzję o wszczęciu z urzędu postanowienia zmierzającego do unieważnienia ogłoszonej na początku marca tego roku aukcji na cztery rezerwacje częstotliwości z pasma 3,6 GHz. "
"IT","Facebook stawia na handel elektroniczny. Firma wprowadza do swojej społecznościowej sieci oraz do usługi Instagram nową funkcję e-commerce (handel elektroniczny), nadając jej wiele wyjaśniającą nazwę Shops. Pozwoli ona firmom wykorzystać to medium do prezentowania i sprzedawania swoich produktów i usług. "
"IT","Nowy Windows Subsystem for Linux ze wsparciem dla GUI. Microsoft zmodyfikował narzędzie Windows Subsystem for Linux, dodając do niego wsparcie dla układów GPU i graficznego interfejsu użytkownika (GUI), dzięki czemu użytkownicy komputerów Windows mogą uruchamiać jednym kliknięciem myszy zupełnie nową, udoskonaloną instancję Linuksa. "
"IT","Ta platforma Salesforce pozwoli firmom wrócić do bezpiecznej pracy. Salesforce (dostawca rozwiązań CRM) ) ogłosił dostępność platformy Work.com, która została zaprojektowana z myślą o firmach dotkniętych pandemią koronarusa COVID-19. Platforma zawiera nowe rozwiązania przyspieszające reakcję sektora prywatnego i publicznego na pandemię, które pozwalają np. ocenić kondycję pracowników, zarządzać zmianami, śledzić kontakt czy zarządzać stanami kryzysowymi. "
"IT","Hakerzy zaatakowali linię lotniczą EasyJet. Brytyjskie niskobudżetowe linie lotnicze EasyJet (których samoloty latają również do Warszawy) podały, że padły ofiarą jak to wyraziły „wysoce wyrafinowanego” ataku hakerskiego, w wyniku którego z jego systemu informatycznego wyciekły poufne informacje dotyczące dziewięciu milionów klientów, w tym tak wrażliwe dane, jak numery kart kredytowych. "
"IT","Czy IT ma przyszłość poza chmurą? Specjaliści zastanawiają się, czy chmura spowoduje iż lokalne centra danych na dobre odejdą do lamusa, a w najlepszym przypadku będą tylko obsługiwać mniej znaczące dla firm aplikacje. Opinia taka zyskuje ostatnio kolejnych zwolenników, ponieważ pandemia COVID-19 pokazała wyższość chmury (szczególnie hybrydowej) nad tradycyjnym modelem przetwarzania danych. Głos w tej sprawie zabrali informatycy pracujący w firmie Nutanix, o czym w dalszej części newsa. "
"IT","Chrome będzie aktywnie zwalczać reklamy. Google informuje, że w połowie tego roku zaprezentuje przeglądarkę Chrome, która usuwa automatycznie z witryn reklamy, również takie pod powierzchnią których skrywa się szkodliwe oprogramowanie realizujące różnego rodzaju operacje spowalniające pracę komputera. Chodzi to przede wszystkim o tzw. „kopanie” wirtualnych walut. "
"IT","Digitalizacja to najlepsza strategia przetrwania. Bieżąca sytuacja pokazuje firmom, w jak dużym stopniu umiejętność szybkiego dostosowania procesów biznesowych do nowej rzeczywistości jest decydująca dla ich przetrwania na rynku. Chodzi o zdolność rzeczywistej zmiany sposobu działania i przezwyciężenie starych przyzwyczajeń – mówi Łukasz Wróbel, wiceprezes i Chief Business Development Officer w firmie WEBCON. "
"IT","Minecraft Dungeons kolejnym hitem Mojang? Recenzenci nie są jednogłośni. Do sieci trafił premierowy zwiastun najnowszej gry twórców przebojowego Minecrafta, a wraz z nim pierwsze recenzje. Mamy hit? "
"IT","Xbox Series X - niebawem może ruszyć przedsprzedaż konsoli Microsoftu. Microsoft uruchomił oficjalną stronę konsoli Xbox Series X, oznacza to, że już niebawem możemy poznać dokładną cenę konsoli. "
"IT","Bank Millennium - poważna awaria systemu bankowego, nie działa strona, aplikacja i płatności online [Aktualizacja]. Z poważnymi problemami borykają się obecnie klienci Banku Millenium, którzy w skutek poważnej awarii nie mogą zalogować się do konta bankowego, korzystać z aplikacji czy dokonywać przelewów. "
"IT","moto g pro z ryskiem - propozycja Motoroli tylko dla biznesu. Nowy smartfon marki Motorola będzie dostępny od czerwca w ofercie skierowanej do przedsiębiorców i firm. A co cechuje moto g pro? "
"IT","Crystal UHD - nowe telewizory Samsunga na rok 2020. Telewizory Crystal UHD to tegoroczne modele, które mają dać bogactwo kolorów, a zaawansowane funkcje umożliwić znacznie większe wrażenia. Trzy serie zapewniają obraz w rozdzielczości 4K. "
"IT","Zabezpiecz skutecznie swojego laptopa i komputer podczas korzystania z internetu. Nie jest żadną nowością, że w sieci czyhają liczne zagrożenia atakujące twoje urządzenia i istnieje ryzyko, że przesyłane z Twojego laptopa lub komputera informacje dostaną się w niepowołane ręce. Ilość złośliwego oprogramowania, w tym oprogramowania szpiegującego, nasiliła się znacznie w trakcie pandemii koronawirusa, kiedy to ludzie wymieniają online coraz więcej informacji dotyczących swojego życia prywatnego. "
"IT","Galaxy Note 20 w pełnej krasie - oto iPhone 11 Pro od Samsunga. Najnowszy Samsung Galaxy Note 20 do złudzenia przypomina iPhone'a 11 Pro. Do sieci wyciekł właśnie filmik ukazujący wygląd Samsunga Galaxy Note 20. "
"IT","Wszystkie modele iPhone'a 12 z ekranami OLED od LG. Apple składa ogromne zamówienie na ekrany OLED u LG. Koreańczycy zobowiązali się dostarczyć panele na czas. "
"IT","Dark - Netflix ujawnił datę premiery i zwiastun finałowego sezonu. Historia serialu Dark dobiega końca. Netflix zaprezentował zwiastun ostatniego, trzeciego sezonu oraz ujawnił datę jego premiery. "
"IT","Lightning zostaje - iPhone 12 bez portu USB Typu C. Kolejne plotki w sieci potwierdzają, że Apple nie zamierza wymieniać złącza Lightning na USB Typu C. "
"IT","Oto nowy Realme 6s - ciekawsza i tańsza wersja Realme 6. Realme 6s posiada gorszy aparat, ale nadal oferuje 90 Hz wyświetlacz. Smartfon oferuje rewelacyjny stosunek jakości do ceny. "
"IT","Redmi 10X - smartfony z 5G już za 1000 złotych. Xiaomi zaprezentowało rodzinę Redmi 10X - znajdziemy w niej wsparcie dla 5G i procesory Dimensity 800. Wszystko w niezwykle przystępnych cenach. "
"IT","Pandemia COVID-19 zabiła Face ID - jak korzysta się z nowych iPhone'ów. Najszybszy i najwygodniejszy system uwierzytelniania biometrycznego wcale nie taki świetny, jak zapowiadano. Jak korzysta się z najnowszych modeli iPhone'a w dobie pandemii koronawirusa, która ujawniła największą wadę Face ID? Czy faktycznie Face ID to najlepszy system zabezpieczenia biometrycznego na rynku? "
"IT","Ogłoszono pierwszy telefon z procesorem Exynos 880. Samsung zaprezentował publicznie nowy procesor - przeznaczony dla średniaków model Exynos 880. Kilka godzin później poznajemy pierwszy smartfon, który będzie z niego korzystać. "
"IT","Nie bądź łoś i zabezpiecz dane z komputera w Cloud Backup. Teraz przez 30 dni bez rejestracji konta. Nowe wydanie programu Cloud Backup od nazwa.pl umożliwia testowanie jego funkcji w sposób anonimowy. Nie trzeba się rejestrować, ani podawać numeru karty kredytowej, aby przez 30 dni korzystać z 1 TB przestrzeni dyskowej na kopie zapasowe w chmurze. Gwarancje bezpieczeństwa dostajemy w standardzie. "
"IT","Wyszukiwarka Google w trybie ciemnym - już można testować. Google zaczyna rozprowadzanie ciemnego trybu dla swojej aplikacji na Androida. A konkretnie - pokazywania wyników wyszukiwania na ciemnej stronie. Funkcję tę można już testować przy pomocy jednego prostego zabiegu. "
